age,weight_kg,height_cm,bmi,goal,goal_enc,difficulty,diff_enc,category,exercise
20,109.0,191.2,29.8,Muscle Gain,1,Advanced,2,Legs,Squat
20,109.0,191.2,29.8,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
20,109.0,191.2,29.8,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
20,109.0,191.2,29.8,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
20,109.0,191.2,29.8,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
62,86.1,166.3,31.1,Weight Loss,0,Beginner,0,Cardio,Cycling
62,86.1,166.3,31.1,Weight Loss,0,Beginner,0,Cardio,Running
62,86.1,166.3,31.1,Weight Loss,0,Beginner,0,Core,Leg Raises
62,86.1,166.3,31.1,Weight Loss,0,Beginner,0,Core,Crunches
62,86.1,166.3,31.1,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
62,86.1,166.3,31.1,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
33,70.8,161.5,27.1,Weight Loss,0,Intermediate,1,Cardio,Cycling
33,70.8,161.5,27.1,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
33,70.8,161.5,27.1,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
33,70.8,161.5,27.1,Weight Loss,0,Intermediate,1,Core,Leg Raises
33,70.8,161.5,27.1,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
33,70.8,161.5,27.1,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
46,69.8,167.5,24.9,Maintain Weight,2,Intermediate,1,Cardio,Cycling
46,69.8,167.5,24.9,Maintain Weight,2,Intermediate,1,Cardio,Burpees
46,69.8,167.5,24.9,Maintain Weight,2,Intermediate,1,Core,Plank
46,69.8,167.5,24.9,Maintain Weight,2,Intermediate,1,Core,Crunches
46,69.8,167.5,24.9,Maintain Weight,2,Intermediate,1,Chest,Incline Dumbbell Press
46,69.8,167.5,24.9,Maintain Weight,2,Intermediate,1,Chest,Bench Press
46,69.8,167.5,24.9,Maintain Weight,2,Intermediate,1,Legs,Squat
46,69.8,167.5,24.9,Maintain Weight,2,Intermediate,1,Legs,Leg Press
62,115.2,199.6,28.9,Weight Loss,0,Intermediate,1,Cardio,Running
62,115.2,199.6,28.9,Weight Loss,0,Intermediate,1,Cardio,Burpees
62,115.2,199.6,28.9,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
62,115.2,199.6,28.9,Weight Loss,0,Intermediate,1,Core,Leg Raises
62,115.2,199.6,28.9,Weight Loss,0,Intermediate,1,Full Body,Thruster
62,115.2,199.6,28.9,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
37,94.8,157.9,38.0,Weight Loss,0,Advanced,2,Cardio,Box Jumps
37,94.8,157.9,38.0,Weight Loss,0,Advanced,2,Cardio,Burpees
37,94.8,157.9,38.0,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
37,94.8,157.9,38.0,Weight Loss,0,Advanced,2,Core,Russian Twist
37,94.8,157.9,38.0,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
37,94.8,157.9,38.0,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
33,108.1,178.8,33.8,Weight Loss,0,Intermediate,1,Cardio,Cycling
33,108.1,178.8,33.8,Weight Loss,0,Intermediate,1,Cardio,Burpees
33,108.1,178.8,33.8,Weight Loss,0,Intermediate,1,Core,Leg Raises
33,108.1,178.8,33.8,Weight Loss,0,Intermediate,1,Core,Plank
33,108.1,178.8,33.8,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
33,108.1,178.8,33.8,Weight Loss,0,Intermediate,1,Full Body,Mountain Climbers
42,86.6,173.1,28.9,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
42,86.6,173.1,28.9,Maintain Weight,2,Beginner,0,Cardio,Running
42,86.6,173.1,28.9,Maintain Weight,2,Beginner,0,Core,Leg Raises
42,86.6,173.1,28.9,Maintain Weight,2,Beginner,0,Core,Plank
42,86.6,173.1,28.9,Maintain Weight,2,Beginner,0,Chest,Cable Fly
42,86.6,173.1,28.9,Maintain Weight,2,Beginner,0,Chest,Push Up
42,86.6,173.1,28.9,Maintain Weight,2,Beginner,0,Legs,Calf Raises
42,86.6,173.1,28.9,Maintain Weight,2,Beginner,0,Legs,Lunges
49,47.3,169.2,16.5,Weight Loss,0,Beginner,0,Cardio,Cycling
49,47.3,169.2,16.5,Weight Loss,0,Beginner,0,Cardio,Running
49,47.3,169.2,16.5,Weight Loss,0,Beginner,0,Core,Crunches
49,47.3,169.2,16.5,Weight Loss,0,Beginner,0,Core,Russian Twist
49,47.3,169.2,16.5,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
49,47.3,169.2,16.5,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
56,114.3,165.9,41.5,Weight Loss,0,Beginner,0,Cardio,Jump Rope
56,114.3,165.9,41.5,Weight Loss,0,Beginner,0,Cardio,Burpees
56,114.3,165.9,41.5,Weight Loss,0,Beginner,0,Core,Leg Raises
56,114.3,165.9,41.5,Weight Loss,0,Beginner,0,Core,Plank
56,114.3,165.9,41.5,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
56,114.3,165.9,41.5,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
56,93.7,167.8,33.3,Weight Loss,0,Intermediate,1,Cardio,Running
56,93.7,167.8,33.3,Weight Loss,0,Intermediate,1,Cardio,Jump Rope
56,93.7,167.8,33.3,Weight Loss,0,Intermediate,1,Core,Plank
56,93.7,167.8,33.3,Weight Loss,0,Intermediate,1,Core,Crunches
56,93.7,167.8,33.3,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
56,93.7,167.8,33.3,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
47,85.8,163.4,32.1,Muscle Gain,1,Advanced,2,Chest,Bench Press
47,85.8,163.4,32.1,Muscle Gain,1,Advanced,2,Chest,Incline Dumbbell Press
47,85.8,163.4,32.1,Muscle Gain,1,Advanced,2,Back,Deadlift
47,85.8,163.4,32.1,Muscle Gain,1,Advanced,2,Back,Pull Up
47,85.8,163.4,32.1,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
47,85.8,163.4,32.1,Muscle Gain,1,Advanced,2,Legs,Squat
47,85.8,163.4,32.1,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
47,85.8,163.4,32.1,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
47,85.8,163.4,32.1,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
47,85.8,163.4,32.1,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
30,71.5,169.7,24.8,Muscle Gain,1,Beginner,0,Chest,Bench Press
30,71.5,169.7,24.8,Muscle Gain,1,Beginner,0,Chest,Cable Fly
30,71.5,169.7,24.8,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
30,71.5,169.7,24.8,Muscle Gain,1,Beginner,0,Back,Bent Over Row
30,71.5,169.7,24.8,Muscle Gain,1,Beginner,0,Legs,Lunges
30,71.5,169.7,24.8,Muscle Gain,1,Beginner,0,Legs,Leg Press
30,71.5,169.7,24.8,Muscle Gain,1,Beginner,0,Shoulders,Overhead Press
30,71.5,169.7,24.8,Muscle Gain,1,Beginner,0,Shoulders,Lateral Raise
30,71.5,169.7,24.8,Muscle Gain,1,Beginner,0,Arms,Concentration Curl
30,71.5,169.7,24.8,Muscle Gain,1,Beginner,0,Arms,Skull Crushers
43,88.8,196.0,23.1,Muscle Gain,1,Advanced,2,Chest,Cable Fly
43,88.8,196.0,23.1,Muscle Gain,1,Advanced,2,Chest,Incline Dumbbell Press
43,88.8,196.0,23.1,Muscle Gain,1,Advanced,2,Back,Bent Over Row
43,88.8,196.0,23.1,Muscle Gain,1,Advanced,2,Back,Deadlift
43,88.8,196.0,23.1,Muscle Gain,1,Advanced,2,Legs,Squat
43,88.8,196.0,23.1,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
43,88.8,196.0,23.1,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
43,88.8,196.0,23.1,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
43,88.8,196.0,23.1,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
43,88.8,196.0,23.1,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
25,48.3,158.6,19.2,Weight Loss,0,Advanced,2,Cardio,Burpees
25,48.3,158.6,19.2,Weight Loss,0,Advanced,2,Cardio,Box Jumps
25,48.3,158.6,19.2,Weight Loss,0,Advanced,2,Core,Russian Twist
25,48.3,158.6,19.2,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
25,48.3,158.6,19.2,Weight Loss,0,Advanced,2,Full Body,Thruster
25,48.3,158.6,19.2,Weight Loss,0,Advanced,2,Full Body,Clean and Press
26,113.8,164.4,42.1,Weight Loss,0,Intermediate,1,Cardio,Burpees
26,113.8,164.4,42.1,Weight Loss,0,Intermediate,1,Cardio,Jump Rope
26,113.8,164.4,42.1,Weight Loss,0,Intermediate,1,Core,Leg Raises
26,113.8,164.4,42.1,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
26,113.8,164.4,42.1,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
26,113.8,164.4,42.1,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
24,77.1,179.4,24.0,Maintain Weight,2,Intermediate,1,Cardio,Box Jumps
24,77.1,179.4,24.0,Maintain Weight,2,Intermediate,1,Cardio,Cycling
24,77.1,179.4,24.0,Maintain Weight,2,Intermediate,1,Core,Leg Raises
24,77.1,179.4,24.0,Maintain Weight,2,Intermediate,1,Core,Plank
24,77.1,179.4,24.0,Maintain Weight,2,Intermediate,1,Chest,Push Up
24,77.1,179.4,24.0,Maintain Weight,2,Intermediate,1,Chest,Dips
24,77.1,179.4,24.0,Maintain Weight,2,Intermediate,1,Legs,Squat
24,77.1,179.4,24.0,Maintain Weight,2,Intermediate,1,Legs,Romanian Deadlift
44,87.1,192.4,23.5,Muscle Gain,1,Beginner,0,Chest,Bench Press
44,87.1,192.4,23.5,Muscle Gain,1,Beginner,0,Chest,Push Up
44,87.1,192.4,23.5,Muscle Gain,1,Beginner,0,Back,Bent Over Row
44,87.1,192.4,23.5,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
44,87.1,192.4,23.5,Muscle Gain,1,Beginner,0,Legs,Leg Press
44,87.1,192.4,23.5,Muscle Gain,1,Beginner,0,Legs,Lunges
44,87.1,192.4,23.5,Muscle Gain,1,Beginner,0,Shoulders,Front Raise
44,87.1,192.4,23.5,Muscle Gain,1,Beginner,0,Shoulders,Face Pull
44,87.1,192.4,23.5,Muscle Gain,1,Beginner,0,Arms,Skull Crushers
44,87.1,192.4,23.5,Muscle Gain,1,Beginner,0,Arms,Tricep Pushdown
37,111.8,162.8,42.2,Maintain Weight,2,Beginner,0,Cardio,Cycling
37,111.8,162.8,42.2,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
37,111.8,162.8,42.2,Maintain Weight,2,Beginner,0,Core,Plank
37,111.8,162.8,42.2,Maintain Weight,2,Beginner,0,Core,Leg Raises
37,111.8,162.8,42.2,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
37,111.8,162.8,42.2,Maintain Weight,2,Beginner,0,Chest,Push Up
37,111.8,162.8,42.2,Maintain Weight,2,Beginner,0,Legs,Leg Press
37,111.8,162.8,42.2,Maintain Weight,2,Beginner,0,Legs,Lunges
49,71.7,181.3,21.8,Weight Loss,0,Beginner,0,Cardio,Jump Rope
49,71.7,181.3,21.8,Weight Loss,0,Beginner,0,Cardio,Cycling
49,71.7,181.3,21.8,Weight Loss,0,Beginner,0,Core,Crunches
49,71.7,181.3,21.8,Weight Loss,0,Beginner,0,Core,Russian Twist
49,71.7,181.3,21.8,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
49,71.7,181.3,21.8,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
26,86.3,191.7,23.5,Muscle Gain,1,Beginner,0,Chest,Incline Dumbbell Press
26,86.3,191.7,23.5,Muscle Gain,1,Beginner,0,Chest,Cable Fly
26,86.3,191.7,23.5,Muscle Gain,1,Beginner,0,Back,Bent Over Row
26,86.3,191.7,23.5,Muscle Gain,1,Beginner,0,Back,Lat Pulldown
26,86.3,191.7,23.5,Muscle Gain,1,Beginner,0,Legs,Squat
26,86.3,191.7,23.5,Muscle Gain,1,Beginner,0,Legs,Leg Press
26,86.3,191.7,23.5,Muscle Gain,1,Beginner,0,Shoulders,Front Raise
26,86.3,191.7,23.5,Muscle Gain,1,Beginner,0,Shoulders,Face Pull
26,86.3,191.7,23.5,Muscle Gain,1,Beginner,0,Arms,Hammer Curl
26,86.3,191.7,23.5,Muscle Gain,1,Beginner,0,Arms,Concentration Curl
42,84.1,187.7,23.9,Maintain Weight,2,Advanced,2,Cardio,Burpees
42,84.1,187.7,23.9,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
42,84.1,187.7,23.9,Maintain Weight,2,Advanced,2,Core,Leg Raises
42,84.1,187.7,23.9,Maintain Weight,2,Advanced,2,Core,Russian Twist
42,84.1,187.7,23.9,Maintain Weight,2,Advanced,2,Chest,Cable Fly
42,84.1,187.7,23.9,Maintain Weight,2,Advanced,2,Chest,Bench Press
42,84.1,187.7,23.9,Maintain Weight,2,Advanced,2,Legs,Squat
42,84.1,187.7,23.9,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
46,117.8,179.2,36.7,Weight Loss,0,Intermediate,1,Cardio,Cycling
46,117.8,179.2,36.7,Weight Loss,0,Intermediate,1,Cardio,Burpees
46,117.8,179.2,36.7,Weight Loss,0,Intermediate,1,Core,Leg Raises
46,117.8,179.2,36.7,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
46,117.8,179.2,36.7,Weight Loss,0,Intermediate,1,Full Body,Thruster
46,117.8,179.2,36.7,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
37,73.5,155.5,30.4,Weight Loss,0,Advanced,2,Cardio,Box Jumps
37,73.5,155.5,30.4,Weight Loss,0,Advanced,2,Cardio,Burpees
37,73.5,155.5,30.4,Weight Loss,0,Advanced,2,Core,Leg Raises
37,73.5,155.5,30.4,Weight Loss,0,Advanced,2,Core,Russian Twist
37,73.5,155.5,30.4,Weight Loss,0,Advanced,2,Full Body,Thruster
37,73.5,155.5,30.4,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
61,58.4,193.2,15.6,Maintain Weight,2,Beginner,0,Cardio,Burpees
61,58.4,193.2,15.6,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
61,58.4,193.2,15.6,Maintain Weight,2,Beginner,0,Core,Leg Raises
61,58.4,193.2,15.6,Maintain Weight,2,Beginner,0,Core,Russian Twist
61,58.4,193.2,15.6,Maintain Weight,2,Beginner,0,Chest,Cable Fly
61,58.4,193.2,15.6,Maintain Weight,2,Beginner,0,Chest,Bench Press
61,58.4,193.2,15.6,Maintain Weight,2,Beginner,0,Legs,Squat
61,58.4,193.2,15.6,Maintain Weight,2,Beginner,0,Legs,Romanian Deadlift
26,62.9,182.7,18.8,Muscle Gain,1,Advanced,2,Chest,Cable Fly
26,62.9,182.7,18.8,Muscle Gain,1,Advanced,2,Chest,Bench Press
26,62.9,182.7,18.8,Muscle Gain,1,Advanced,2,Back,Deadlift
26,62.9,182.7,18.8,Muscle Gain,1,Advanced,2,Back,Bent Over Row
26,62.9,182.7,18.8,Muscle Gain,1,Advanced,2,Legs,Squat
26,62.9,182.7,18.8,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
26,62.9,182.7,18.8,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
26,62.9,182.7,18.8,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
26,62.9,182.7,18.8,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
26,62.9,182.7,18.8,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
19,51.4,197.5,13.2,Weight Loss,0,Beginner,0,Cardio,Jump Rope
19,51.4,197.5,13.2,Weight Loss,0,Beginner,0,Cardio,Burpees
19,51.4,197.5,13.2,Weight Loss,0,Beginner,0,Core,Plank
19,51.4,197.5,13.2,Weight Loss,0,Beginner,0,Core,Russian Twist
19,51.4,197.5,13.2,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
19,51.4,197.5,13.2,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
62,115.9,177.4,36.8,Weight Loss,0,Beginner,0,Cardio,Cycling
62,115.9,177.4,36.8,Weight Loss,0,Beginner,0,Cardio,Burpees
62,115.9,177.4,36.8,Weight Loss,0,Beginner,0,Core,Plank
62,115.9,177.4,36.8,Weight Loss,0,Beginner,0,Core,Crunches
62,115.9,177.4,36.8,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
62,115.9,177.4,36.8,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
18,85.6,155.8,35.3,Weight Loss,0,Advanced,2,Cardio,Burpees
18,85.6,155.8,35.3,Weight Loss,0,Advanced,2,Cardio,Box Jumps
18,85.6,155.8,35.3,Weight Loss,0,Advanced,2,Core,Leg Raises
18,85.6,155.8,35.3,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
18,85.6,155.8,35.3,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
18,85.6,155.8,35.3,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
56,94.2,177.1,30.0,Maintain Weight,2,Beginner,0,Cardio,Burpees
56,94.2,177.1,30.0,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
56,94.2,177.1,30.0,Maintain Weight,2,Beginner,0,Core,Russian Twist
56,94.2,177.1,30.0,Maintain Weight,2,Beginner,0,Core,Leg Raises
56,94.2,177.1,30.0,Maintain Weight,2,Beginner,0,Chest,Cable Fly
56,94.2,177.1,30.0,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
56,94.2,177.1,30.0,Maintain Weight,2,Beginner,0,Legs,Calf Raises
56,94.2,177.1,30.0,Maintain Weight,2,Beginner,0,Legs,Lunges
45,97.3,181.2,29.6,Muscle Gain,1,Intermediate,1,Chest,Cable Fly
45,97.3,181.2,29.6,Muscle Gain,1,Intermediate,1,Chest,Incline Dumbbell Press
45,97.3,181.2,29.6,Muscle Gain,1,Intermediate,1,Back,Seated Cable Row
45,97.3,181.2,29.6,Muscle Gain,1,Intermediate,1,Back,Bent Over Row
45,97.3,181.2,29.6,Muscle Gain,1,Intermediate,1,Legs,Calf Raises
45,97.3,181.2,29.6,Muscle Gain,1,Intermediate,1,Legs,Lunges
45,97.3,181.2,29.6,Muscle Gain,1,Intermediate,1,Shoulders,Front Raise
45,97.3,181.2,29.6,Muscle Gain,1,Intermediate,1,Shoulders,Overhead Press
45,97.3,181.2,29.6,Muscle Gain,1,Intermediate,1,Arms,Hammer Curl
45,97.3,181.2,29.6,Muscle Gain,1,Intermediate,1,Arms,Concentration Curl
57,63.0,183.3,18.8,Weight Loss,0,Advanced,2,Cardio,Burpees
57,63.0,183.3,18.8,Weight Loss,0,Advanced,2,Cardio,Box Jumps
57,63.0,183.3,18.8,Weight Loss,0,Advanced,2,Core,Russian Twist
57,63.0,183.3,18.8,Weight Loss,0,Advanced,2,Core,Leg Raises
57,63.0,183.3,18.8,Weight Loss,0,Advanced,2,Full Body,Clean and Press
57,63.0,183.3,18.8,Weight Loss,0,Advanced,2,Full Body,Thruster
20,86.9,183.1,25.9,Weight Loss,0,Advanced,2,Cardio,Burpees
20,86.9,183.1,25.9,Weight Loss,0,Advanced,2,Cardio,Box Jumps
20,86.9,183.1,25.9,Weight Loss,0,Advanced,2,Core,Leg Raises
20,86.9,183.1,25.9,Weight Loss,0,Advanced,2,Core,Russian Twist
20,86.9,183.1,25.9,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
20,86.9,183.1,25.9,Weight Loss,0,Advanced,2,Full Body,Thruster
57,68.5,194.3,18.1,Maintain Weight,2,Advanced,2,Cardio,Burpees
57,68.5,194.3,18.1,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
57,68.5,194.3,18.1,Maintain Weight,2,Advanced,2,Core,Leg Raises
57,68.5,194.3,18.1,Maintain Weight,2,Advanced,2,Core,Ab Wheel Rollout
57,68.5,194.3,18.1,Maintain Weight,2,Advanced,2,Chest,Cable Fly
57,68.5,194.3,18.1,Maintain Weight,2,Advanced,2,Chest,Dips
57,68.5,194.3,18.1,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
57,68.5,194.3,18.1,Maintain Weight,2,Advanced,2,Legs,Squat
25,49.5,164.2,18.4,Maintain Weight,2,Beginner,0,Cardio,Cycling
25,49.5,164.2,18.4,Maintain Weight,2,Beginner,0,Cardio,Burpees
25,49.5,164.2,18.4,Maintain Weight,2,Beginner,0,Core,Leg Raises
25,49.5,164.2,18.4,Maintain Weight,2,Beginner,0,Core,Russian Twist
25,49.5,164.2,18.4,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
25,49.5,164.2,18.4,Maintain Weight,2,Beginner,0,Chest,Push Up
25,49.5,164.2,18.4,Maintain Weight,2,Beginner,0,Legs,Leg Press
25,49.5,164.2,18.4,Maintain Weight,2,Beginner,0,Legs,Squat
48,99.8,179.6,30.9,Weight Loss,0,Beginner,0,Cardio,Burpees
48,99.8,179.6,30.9,Weight Loss,0,Beginner,0,Cardio,Cycling
48,99.8,179.6,30.9,Weight Loss,0,Beginner,0,Core,Crunches
48,99.8,179.6,30.9,Weight Loss,0,Beginner,0,Core,Plank
48,99.8,179.6,30.9,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
48,99.8,179.6,30.9,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
26,100.3,167.8,35.6,Muscle Gain,1,Beginner,0,Chest,Push Up
26,100.3,167.8,35.6,Muscle Gain,1,Beginner,0,Chest,Incline Dumbbell Press
26,100.3,167.8,35.6,Muscle Gain,1,Beginner,0,Back,Bent Over Row
26,100.3,167.8,35.6,Muscle Gain,1,Beginner,0,Back,Lat Pulldown
26,100.3,167.8,35.6,Muscle Gain,1,Beginner,0,Legs,Leg Press
26,100.3,167.8,35.6,Muscle Gain,1,Beginner,0,Legs,Lunges
26,100.3,167.8,35.6,Muscle Gain,1,Beginner,0,Shoulders,Overhead Press
26,100.3,167.8,35.6,Muscle Gain,1,Beginner,0,Shoulders,Front Raise
26,100.3,167.8,35.6,Muscle Gain,1,Beginner,0,Arms,Bicep Curl
26,100.3,167.8,35.6,Muscle Gain,1,Beginner,0,Arms,Tricep Pushdown
61,51.6,179.8,16.0,Weight Loss,0,Intermediate,1,Cardio,Jump Rope
61,51.6,179.8,16.0,Weight Loss,0,Intermediate,1,Cardio,Burpees
61,51.6,179.8,16.0,Weight Loss,0,Intermediate,1,Core,Leg Raises
61,51.6,179.8,16.0,Weight Loss,0,Intermediate,1,Core,Russian Twist
61,51.6,179.8,16.0,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
61,51.6,179.8,16.0,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
61,47.0,196.6,12.2,Muscle Gain,1,Advanced,2,Chest,Bench Press
61,47.0,196.6,12.2,Muscle Gain,1,Advanced,2,Chest,Dips
61,47.0,196.6,12.2,Muscle Gain,1,Advanced,2,Back,Bent Over Row
61,47.0,196.6,12.2,Muscle Gain,1,Advanced,2,Back,Pull Up
61,47.0,196.6,12.2,Muscle Gain,1,Advanced,2,Legs,Squat
61,47.0,196.6,12.2,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
61,47.0,196.6,12.2,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
61,47.0,196.6,12.2,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
61,47.0,196.6,12.2,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
61,47.0,196.6,12.2,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
51,112.5,158.9,44.6,Weight Loss,0,Beginner,0,Cardio,Jump Rope
51,112.5,158.9,44.6,Weight Loss,0,Beginner,0,Cardio,Cycling
51,112.5,158.9,44.6,Weight Loss,0,Beginner,0,Core,Russian Twist
51,112.5,158.9,44.6,Weight Loss,0,Beginner,0,Core,Crunches
51,112.5,158.9,44.6,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
51,112.5,158.9,44.6,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
29,90.1,185.9,26.1,Muscle Gain,1,Advanced,2,Chest,Incline Dumbbell Press
29,90.1,185.9,26.1,Muscle Gain,1,Advanced,2,Chest,Dips
29,90.1,185.9,26.1,Muscle Gain,1,Advanced,2,Back,Deadlift
29,90.1,185.9,26.1,Muscle Gain,1,Advanced,2,Back,Bent Over Row
29,90.1,185.9,26.1,Muscle Gain,1,Advanced,2,Legs,Squat
29,90.1,185.9,26.1,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
29,90.1,185.9,26.1,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
29,90.1,185.9,26.1,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
29,90.1,185.9,26.1,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
29,90.1,185.9,26.1,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
23,102.6,161.8,39.2,Weight Loss,0,Advanced,2,Cardio,Burpees
23,102.6,161.8,39.2,Weight Loss,0,Advanced,2,Cardio,Box Jumps
23,102.6,161.8,39.2,Weight Loss,0,Advanced,2,Core,Russian Twist
23,102.6,161.8,39.2,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
23,102.6,161.8,39.2,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
23,102.6,161.8,39.2,Weight Loss,0,Advanced,2,Full Body,Thruster
53,109.4,180.2,33.7,Weight Loss,0,Advanced,2,Cardio,Burpees
53,109.4,180.2,33.7,Weight Loss,0,Advanced,2,Cardio,Box Jumps
53,109.4,180.2,33.7,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
53,109.4,180.2,33.7,Weight Loss,0,Advanced,2,Core,Leg Raises
53,109.4,180.2,33.7,Weight Loss,0,Advanced,2,Full Body,Clean and Press
53,109.4,180.2,33.7,Weight Loss,0,Advanced,2,Full Body,Thruster
26,59.1,192.1,16.0,Weight Loss,0,Advanced,2,Cardio,Burpees
26,59.1,192.1,16.0,Weight Loss,0,Advanced,2,Cardio,Box Jumps
26,59.1,192.1,16.0,Weight Loss,0,Advanced,2,Core,Russian Twist
26,59.1,192.1,16.0,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
26,59.1,192.1,16.0,Weight Loss,0,Advanced,2,Full Body,Thruster
26,59.1,192.1,16.0,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
41,117.3,187.7,33.3,Weight Loss,0,Beginner,0,Cardio,Jump Rope
41,117.3,187.7,33.3,Weight Loss,0,Beginner,0,Cardio,Running
41,117.3,187.7,33.3,Weight Loss,0,Beginner,0,Core,Leg Raises
41,117.3,187.7,33.3,Weight Loss,0,Beginner,0,Core,Russian Twist
41,117.3,187.7,33.3,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
41,117.3,187.7,33.3,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
19,119.4,198.8,30.2,Maintain Weight,2,Advanced,2,Cardio,Burpees
19,119.4,198.8,30.2,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
19,119.4,198.8,30.2,Maintain Weight,2,Advanced,2,Core,Ab Wheel Rollout
19,119.4,198.8,30.2,Maintain Weight,2,Advanced,2,Core,Russian Twist
19,119.4,198.8,30.2,Maintain Weight,2,Advanced,2,Chest,Bench Press
